Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,
1935.04,9.04,0.45,0.76,13.8,1935.29,2.76,168.44,8.32,5040.11,14.1,421.87,11.1
1935.05,9.75,0.44,0.78,13.8,1935.37,2.74,181.67,8.26,5456.56,14.6,438.39,11.99
1935.06,10.12,0.44,0.81,13.7,1935.46,2.73,189.95,8.26,5725.64,15.2,458.28,12.54
1935.07,10.65,0.44,0.79,13.7,1935.54,2.72,199.89,8.26,6046.25,14.89,450.39,13.2
1935.08,11.37,0.44,0.78,13.7,1935.62,2.71,213.41,8.26,6475.82,14.58,442.35,14.11
1935.09,11.61,0.44,0.76,13.7,1935.71,2.7,217.91,8.26,6633.4,14.26,434.23,14.42
1935.1,11.92,0.45,0.76,13.7,1935.79,2.69,223.73,8.45,6831.94,14.26,435.59,14.83
1935.11,13.04,0.46,0.76,13.8,1935.87,2.67,242.98,8.57,7441.52,14.16,433.71,16.13
1935.12,13.04,0.47,0.76,13.8,1935.96,2.66,242.98,8.76,7463.88,14.16,435.01,16.16
1936.01,13.76,0.48,0.77,13.8,1936.04,2.65,256.39,8.94,7898.89,14.35,442.02,17.09
1936.02,14.55,0.49,0.78,13.8,1936.12,2.65,271.11,9.13,8375.82,14.53,449.01,18.1
1936.03,14.86,0.5,0.79,13.7,1936.21,2.66,278.91,9.38,8640.88,14.83,459.37,18.66
1936.04,14.88,0.52,0.82,13.7,1936.29,2.66,279.29,9.7,8677.55,15.39,478.2,18.72
1936.05,14.09,0.53,0.85,13.7,1936.37,2.66,264.46,10.01,8242.76,15.95,497.26,17.75
1936.06,14.69,0.55,0.88,13.8,1936.46,2.66,273.72,10.25,8558.11,16.4,512.67,18.39
1936.07,15.56,0.57,0.9,13.9,1936.54,2.67,287.85,10.54,9027.21,16.65,522.14,19.36
1936.08,15.87,0.59,0.92,14,1936.62,2.67,291.49,10.84,9169.62,16.9,531.57,19.62
1936.09,16.05,0.61,0.94,14,1936.71,2.67,294.79,11.2,9302.99,17.27,544.85,19.86
1936.1,16.89,0.65,0.97,14,1936.79,2.67,310.22,11.88,9821.11,17.75,562.09,20.91
1936.11,17.36,0.68,0.99,14,1936.87,2.68,318.85,12.55,10127.52,18.24,579.49,21.5
1936.12,17.06,0.72,1.02,14,1936.96,2.68,313.34,13.22,9987.51,18.73,597.14,21.13
1937.01,17.59,0.73,1.05,14.1,1937.04,2.68,320.79,13.31,10260.11,19.15,612.46,21.62
1937.02,18.11,0.74,1.08,14.1,1937.12,2.67,330.27,13.5,10599.4,19.7,632.1,22.24
1937.03,18.09,0.75,1.11,14.2,1937.21,2.66,327.58,13.58,10549.45,20.1,647.31,22.04
1937.04,17.01,0.78,1.13,14.3,1937.29,2.65,305.87,14.03,9887.91,20.32,656.87,20.56
1937.05,16.25,0.81,1.15,14.4,1937.37,2.64,290.17,14.46,9419.49,20.54,666.61,19.47
1937.06,15.64,0.84,1.17,14.4,1937.46,2.63,279.28,15,9106.47,20.89,681.24,18.71
1937.07,16.57,0.82,1.19,14.5,1937.54,2.62,293.85,14.48,9620.78,21.04,689,19.65
1937.08,16.74,0.79,1.2,14.5,1937.62,2.61,296.86,14.07,9757.87,21.34,701.43,19.81
1937.09,14.37,0.77,1.22,14.6,1937.71,2.6,253.09,13.56,8356.15,21.49,709.43,16.85
1937.1,12.28,0.78,1.19,14.6,1937.79,2.59,216.28,13.74,7178.62,20.96,695.65,14.36
1937.11,11.2,0.79,1.16,14.5,1937.87,2.58,198.62,14.01,6631.18,20.57,686.8,13.16
1937.12,11.02,0.8,1.13,14.4,1937.96,2.57,196.78,14.29,6609.66,20.18,677.76,13.01
1938.01,11.31,0.79,1.08,14.2,1938.04,2.56,204.81,14.37,6919.35,19.5,658.7,13.51
1938.02,11.04,0.79,1.02,14.1,1938.12,2.54,201.33,14.35,6842.46,18.66,634.25,13.26
1938.03,10.31,0.78,0.97,14.1,1938.21,2.53,188.02,14.22,6430.3,17.69,604.98,12.38
1938.04,9.89,0.77,0.9,14.2,1938.29,2.51,179.09,13.88,6164.48,16.36,563.05,11.79
1938.05,9.98,0.75,0.84,14.1,1938.37,2.49,182,13.74,6304.1,15.26,528.5,11.99
1938.06,10.21,0.74,0.77,14.1,1938.46,2.48,186.2,13.5,6488.34,14.04,489.33,12.29
1938.07,12.24,0.71,0.72,14.1,1938.54,2.46,223.22,13.01,7816.16,13.13,459.77,14.77
1938.08,12.31,0.69,0.67,14.1,1938.62,2.44,224.5,12.52,7897.4,12.22,429.83,14.9
1938.09,11.75,0.66,0.62,14.1,1938.71,2.43,214.28,12.04,7573.42,11.31,399.62,14.28
1938.1,13.06,0.61,0.63,14,1938.79,2.41,239.87,11.2,8510.9,11.51,408.38,16.06
1938.11,13.07,0.56,0.63,14,1938.87,2.39,240.06,10.29,8547.83,11.63,414.2,16.15
1938.12,12.69,0.51,0.64,14,1938.96,2.38,233.08,9.37,8327.1,11.75,419.96,15.76
1939.01,12.5,0.51,0.66,14,1939.04,2.36,229.59,9.43,8230.49,12.18,436.76,15.6
1939.02,12.4,0.52,0.69,13.9,1939.12,2.35,229.39,9.56,8251.94,12.7,456.96,15.66
1939.03,12.39,0.52,0.71,13.9,1939.21,2.34,229.21,9.62,8274.12,13.13,474.14,15.73
1939.04,10.83,0.52,0.73,13.8,1939.29,2.32,201.8,9.75,7314.09,13.54,490.76,13.92
1939.05,11.23,0.53,0.74,13.8,1939.37,2.31,209.25,9.81,7613.87,13.85,503.98,14.5
1939.06,11.43,0.53,0.76,13.8,1939.46,2.3,212.98,9.88,7779.41,14.16,517.27,14.83
1939.07,11.71,0.54,0.78,13.8,1939.54,2.29,218.2,10.06,8000.61,14.47,530.64,15.27
1939.08,11.54,0.55,0.79,13.8,1939.62,2.27,215.03,10.25,7915.78,14.78,544.18,15.12
1939.09,12.77,0.56,0.81,14.1,1939.71,2.26,232.88,10.21,8604.45,14.77,545.78,16.45
1939.1,12.9,0.58,0.84,14,1939.79,2.25,236.94,10.65,8786.93,15.43,572.17,16.82
1939.11,12.67,0.6,0.87,14,1939.87,2.24,232.71,11.02,8664.32,15.98,594.95,16.6
1939.12,12.37,0.62,0.9,14,1939.96,2.22,227.2,11.39,8494.5,16.53,618.03,16.28
1940.01,12.3,0.62,0.93,13.9,1940.04,2.21,227.54,11.53,8543.12,17.2,645.94,16.38
1940.02,12.22,0.63,0.96,14,1940.12,2.19,224.45,11.51,8462.94,17.63,664.85,16.22
1940.03,12.15,0.63,0.99,14,1940.21,2.17,223.16,11.57,8450.82,18.18,688.59,16.17
1940.04,12.27,0.64,1.01,14,1940.29,2.15,225.36,11.69,8571.19,18.49,703.21,16.37
1940.05,10.58,0.64,1.02,14,1940.37,2.12,194.32,11.82,7428.09,18.8,718.47,14.14
1940.06,9.67,0.65,1.04,14.1,1940.46,2.1,176.35,11.85,6778.8,18.97,729.05,12.84
1940.07,9.99,0.66,1.05,14,1940.54,2.08,183.49,12.06,7091.78,19.35,747.75,13.37
1940.08,10.2,0.66,1.07,14,1940.62,2.06,187.34,12.18,7280.1,19.59,761.32,13.65
1940.09,10.63,0.67,1.08,14,1940.71,2.04,195.24,12.31,7626.86,19.84,774.88,14.21
1940.1,10.73,0.67,1.07,14,1940.79,2.02,197.08,12.31,7738.67,19.65,771.7,14.33
1940.11,10.98,0.67,1.06,14,1940.87,1.99,201.67,12.31,7959.24,19.47,768.38,14.64
1940.12,10.53,0.67,1.05,14.1,1940.96,1.97,192.03,12.22,7619.09,19.15,759.74,13.91
1941.01,10.55,0.67,1.05,14.1,1941.04,1.95,192.4,12.28,7674.16,19.21,766.2,13.9
1941.02,9.89,0.68,1.06,14.1,1941.12,1.99,180.36,12.34,7235.09,19.27,773.01,13
1941.03,9.95,0.68,1.06,14.2,1941.21,2.04,180.18,12.31,7268.89,19.19,774.37,12.96
1941.04,9.64,0.68,1.07,14.3,1941.29,2.08,173.34,12.29,7034.48,19.24,780.8,12.43
1941.05,9.43,0.69,1.08,14.4,1941.37,2.12,168.39,12.26,6874.92,19.29,787.37,12.04
1941.06,9.76,0.69,1.09,14.7,1941.46,2.16,170.73,12.07,7011.36,19.07,783.03,12.16
1941.07,10.26,0.69,1.12,14.7,1941.54,2.21,179.47,12.13,7412.05,19.65,811.52,12.74
1941.08,10.21,0.7,1.16,14.9,1941.62,2.25,176.2,12.02,7318.3,19.96,829.08,12.46
1941.09,10.24,0.7,1.19,15.1,1941.71,2.29,174.38,11.92,7283.85,20.26,846.46,12.28
1941.1,9.83,0.7,1.18,15.3,1941.79,2.33,165.21,11.82,6941.95,19.83,833.32,11.58
1941.11,9.37,0.71,1.17,15.4,1941.87,2.38,156.45,11.8,6615.45,19.54,826.05,10.91
1941.12,8.76,0.71,1.16,15.5,1941.96,2.42,145.33,11.78,6186.38,19.24,819.2,10.09
1942.01,8.93,0.7,1.12,15.7,1942.04,2.46,146.26,11.52,6266.96,18.34,786,10.1
1942.02,8.65,0.7,1.08,15.8,1942.12,2.46,140.78,11.34,6072.52,17.58,758.19,9.68
1942.03,8.18,0.69,1.04,16,1942.21,2.46,131.46,11.09,5710.65,16.71,726.05,9
1942.04,7.84,0.68,1.02,16.1,1942.29,2.46,125.22,10.86,5478.61,16.29,712.78,8.54
1942.05,7.93,0.67,1,16.3,1942.37,2.46,125.1,10.57,5512.04,15.78,695.09,8.51
1942.06,8.33,0.66,0.98,16.3,1942.46,2.46,131.41,10.41,5828.31,15.46,685.68,8.91
1942.07,8.64,0.65,0.97,16.4,1942.54,2.47,135.47,10.14,6045.82,15.16,676.42,9.15
1942.08,8.59,0.63,0.95,16.5,1942.62,2.47,133.87,9.87,6011.11,14.86,667.12,9.01
1942.09,8.68,0.62,0.94,16.5,1942.71,2.47,135.27,9.66,6110.25,14.65,661.71,9.08
1942.1,9.32,0.61,0.97,16.7,1942.79,2.47,143.51,9.39,6517.56,14.94,678.33,9.6
1942.11,9.47,0.6,1,16.8,1942.87,2.47,144.95,9.18,6617.79,15.31,698.82,9.66
1942.12,9.52,0.59,1.03,16.9,1942.96,2.47,144.85,8.98,6647.52,15.67,719.22,9.62
1943.01,10.09,0.59,1.04,16.9,1943.04,2.47,153.52,8.98,7079.87,15.87,732.08,10.15
1943.02,10.69,0.59,1.06,16.9,1943.12,2.47,162.65,8.98,7535.37,16.08,744.85,10.71
1943.03,11.07,0.59,1.07,17.2,1943.21,2.47,165.5,8.82,7701.18,16,744.38,10.85
1943.04,11.44,0.59,1.08,17.4,1943.29,2.47,169.06,8.72,7900.91,15.96,745.89,11.04
1943.05,11.89,0.59,1.09,17.5,1943.37,2.47,174.71,8.67,8198.54,16.02,751.59,11.36
1943.06,12.1,0.59,1.1,17.5,1943.46,2.47,177.79,8.67,8377.24,16.16,761.57,11.52
1943.07,12.35,0.59,1.09,17.4,1943.54,2.48,182.51,8.77,8633.9,16.16,764.35,11.77
1943.08,11.74,0.6,1.09,17.3,1943.62,2.48,174.5,8.87,8289.85,16.15,767.32,11.21
1943.09,11.99,0.6,1.08,17.4,1943.71,2.48,177.19,8.87,8452.82,15.96,761.39,11.34
1943.1,11.88,0.6,1.03,17.4,1943.79,2.48,175.56,8.92,8410.72,15.27,731.57,11.19
1943.11,11.33,0.61,0.99,17.4,1943.87,2.48,167.44,8.97,8057.13,14.58,701.65,10.63
1943.12,11.48,0.61,0.94,17.4,1943.96,2.48,169.65,9.01,8199.95,13.89,671.42,10.74
1944.01,11.85,0.61,0.94,17.4,1944.04,2.48,175.12,9.06,8500.74,13.84,671.93,11.05
1944.02,11.77,0.62,0.93,17.4,1944.12,2.47,173.94,9.11,8480.21,13.79,672.46,10.95
1944.03,12.1,0.62,0.93,17.4,1944.21,2.46,178.82,9.16,8755.2,13.74,672.92,11.22
1944.04,11.89,0.62,0.93,17.5,1944.29,2.45,174.71,9.16,8591.46,13.62,669.59,10.94
1944.05,12.1,0.63,0.92,17.5,1944.37,2.44,177.79,9.21,8780.94,13.57,670.06,11.1
1944.06,12.67,0.63,0.92,17.6,1944.46,2.43,185.11,9.2,9180.23,13.44,666.6,11.53
1944.07,13,0.63,0.91,17.7,1944.54,2.43,188.86,9.2,9404.14,13.27,660.7,11.74
1944.08,12.81,0.64,0.91,17.7,1944.62,2.42,186.1,9.25,9305.08,13.17,658.6,11.54
1944.09,12.6,0.64,0.9,17.7,1944.71,2.41,183.05,9.3,9191.27,13.07,656.52,11.33
1944.1,12.91,0.64,0.91,17.7,1944.79,2.4,187.55,9.3,9456.31,13.22,666.56,11.58
1944.11,12.82,0.64,0.92,17.7,1944.87,2.39,186.24,9.3,9429.46,13.37,676.68,11.48
1944.12,13.1,0.64,0.93,17.8,1944.96,2.38,189.24,9.25,9620.28,13.43,682.97,11.64
1945.01,13.49,0.64,0.94,17.8,1945.04,2.37,194.88,9.29,9946.06,13.58,693.05,11.96
1945.02,13.94,0.65,0.95,17.8,1945.12,2.36,201.38,9.34,10317.57,13.72,703.13,12.34
1945.03,13.93,0.65,0.96,17.8,1945.21,2.34,201.23,9.39,10350.26,13.87,713.3,12.32
1945.04,14.28,0.65,0.97,17.8,1945.29,2.33,206.29,9.39,10650.56,14.06,725.95,12.63
1945.05,14.82,0.65,0.99,17.9,1945.37,2.31,212.89,9.34,11031.74,14.17,734.46,13.04
1945.06,15.09,0.65,1,18.1,1945.46,2.3,214.38,9.23,11148.48,14.21,738.8,13.13
1945.07,14.78,0.65,1,18.1,1945.54,2.28,209.97,9.28,10959.67,14.16,739.05,12.87
1945.08,14.83,0.66,0.99,18.1,1945.62,2.27,210.68,9.33,11037.33,14.11,739.29,12.92
1945.09,15.84,0.66,0.99,18.1,1945.71,2.25,225.03,9.38,11829.96,14.06,739.37,13.8
1945.1,16.5,0.66,0.98,18.1,1945.79,2.24,234.41,9.38,12363.95,13.92,734.34,14.37
1945.11,17.04,0.66,0.97,18.1,1945.87,2.22,242.08,9.38,12809.8,13.78,729.2,14.85
1945.12,17.33,0.66,0.96,18.2,1945.96,2.21,244.85,9.32,12997.35,13.56,719.99,15.02
1946.01,18.02,0.67,0.94,18.2,1946.04,2.19,254.6,9.42,13556.51,13.28,707.17,15.62
1946.02,18.07,0.67,0.92,18.1,1946.12,2.2,256.71,9.57,13711.67,13.07,698.1,15.76
1946.03,17.53,0.68,0.9,18.3,1946.21,2.2,246.32,9.55,13199.07,12.65,677.65,15.13
1946.04,18.66,0.68,0.88,18.4,1946.29,2.21,260.77,9.5,14015.97,12.3,660.99,16.04
1946.05,18.7,0.68,0.86,18.5,1946.37,2.21,259.92,9.45,14012.43,11.95,644.42,16.01
1946.06,18.58,0.68,0.84,18.7,1946.46,2.22,255.49,9.35,13815.61,11.55,624.6,15.77
1946.07,18.05,0.68,0.86,19.8,1946.54,2.22,234.41,8.87,12715.87,11.13,603.5,14.51
1946.08,17.7,0.69,0.87,20.2,1946.62,2.23,225.31,8.74,12261.9,11.12,605.01,13.98
1946.09,15.09,0.69,0.89,20.4,1946.71,2.23,190.21,8.7,10390.74,11.22,612.84,11.84
1946.1,14.75,0.7,0.95,20.8,1946.79,2.24,182.35,8.61,10000.51,11.7,641.84,11.39
1946.11,14.69,0.7,1,21.3,1946.87,2.24,177.34,8.49,9764.84,12.11,666.94,11.11
1946.12,15.13,0.71,1.06,21.5,1946.96,2.25,180.95,8.49,10002.72,12.68,700.79,11.37
1947.01,15.21,0.71,1.13,21.5,1947.04,2.25,181.91,8.53,10094.91,13.51,749.98,11.47
1947.02,15.8,0.72,1.2,21.5,1947.12,2.27,188.97,8.57,10526.13,14.35,799.45,11.95
1947.03,15.16,0.72,1.27,21.9,1947.21,2.28,178,8.45,9954.53,14.91,833.92,11.29
1947.04,14.6,0.73,1.33,21.9,1947.29,2.3,171.43,8.61,9626.95,15.58,874.78,10.9
1947.05,14.34,0.75,1.38,21.9,1947.37,2.31,168.37,8.77,9496.54,16.24,916.1,10.73
1947.06,14.84,0.76,1.44,22,1947.46,2.33,173.45,8.88,9824.74,16.83,953.34,11.08
1947.07,15.77,0.77,1.48,22.2,1947.54,2.35,182.66,8.92,10388.48,17.1,972.76,11.7
1947.08,15.46,0.78,1.51,22.5,1947.62,2.36,176.68,8.91,10090.72,17.29,987.75,11.34
1947.09,15.06,0.79,1.55,23,1947.71,2.38,168.37,8.83,9657.99,17.33,994.02,10.83
1947.1,15.45,0.81,1.57,23,1947.79,2.39,172.73,9.02,9951.21,17.55,1011.22,11.13
1947.11,15.27,0.82,1.59,23.1,1947.87,2.41,169.98,9.16,9836.69,17.7,1024.25,10.98
1947.12,15.03,0.84,1.61,23.4,1947.96,2.42,165.16,9.23,9602.48,17.69,1028.61,10.68
1948.01,14.83,0.84,1.64,23.7,1948.04,2.44,160.9,9.15,9399.1,17.83,1041.53,10.42
1948.02,14.1,0.85,1.68,23.5,1948.12,2.43,154.28,9.26,9057.58,18.35,1077.06,10
1948.03,14.3,0.85,1.71,23.4,1948.21,2.42,157.14,9.34,9271.01,18.79,1108.63,10.19
1948.04,15.4,0.85,1.76,23.8,1948.29,2.41,166.38,9.18,9861.52,19.02,1127.03,10.78
1948.05,16.15,0.85,1.81,23.9,1948.37,2.4,173.76,9.15,10343.68,19.47,1159.26,11.24
1948.06,16.82,0.85,1.86,24.1,1948.46,2.39,179.46,9.07,10728.39,19.85,1186.37,11.58
1948.07,16.42,0.86,1.93,24.4,1948.54,2.38,173.04,9.03,10389.46,20.34,1221.17,11.13
1948.08,15.94,0.86,2,24.5,1948.62,2.36,167.3,9.06,10089.92,20.99,1265.99,10.72
1948.09,15.76,0.87,2.07,24.5,1948.71,2.35,165.41,9.13,10021.87,21.73,1316.32,10.55
1948.1,16.19,0.89,2.14,24.4,1948.79,2.34,170.62,9.38,10384.86,22.59,1374.81,10.83
1948.11,15.29,0.91,2.22,24.2,1948.87,2.33,162.47,9.67,9937.67,23.55,1440.72,10.25
1948.12,15.19,0.93,2.29,24.1,1948.96,2.32,162.07,9.92,9964.22,24.43,1502.18,10.16
1949.01,15.36,0.95,2.32,24,1949.04,2.31,164.57,10.14,10169.68,24.86,1536.05,10.25
1949.02,14.77,0.96,2.35,23.8,1949.12,2.31,159.58,10.41,9914.82,25.39,1577.51,9.87
1949.03,14.91,0.98,2.38,23.8,1949.21,2.31,161.09,10.59,10063.62,25.71,1606.4,9.9
1949.04,14.89,0.99,2.39,23.9,1949.29,2.31,160.2,10.69,10063.71,25.68,1613.08,9.78
1949.05,14.78,1.01,2.39,23.8,1949.37,2.31,159.69,10.88,10088.28,25.86,1633.6,9.69
1949.06,13.97,1.02,2.4,23.9,1949.46,2.31,150.3,10.97,9553.28,25.82,1641.22,9.07
1949.07,14.76,1.03,2.4,23.7,1949.54,2.32,160.14,11.14,10237.69,26,1662.36,9.61
1949.08,15.29,1.03,2.39,23.8,1949.62,2.32,165.2,11.16,10620.22,25.86,1662.37,9.85
1949.09,15.49,1.04,2.39,23.9,1949.71,2.32,166.66,11.19,10774.07,25.71,1662.36,9.88
1949.1,15.89,1.07,2.37,23.7,1949.79,2.32,172.4,11.65,11208.29,25.68,1669.37,10.17
1949.11,16.11,1.11,2.34,23.8,1949.87,2.32,174.06,11.96,11380.51,25.32,1655.39,10.22
1949.12,16.54,1.14,2.32,23.6,1949.96,2.32,180.22,12.42,11850.97,25.28,1662.29,10.53
1950.01,16.88,1.15,2.34,23.5,1950.04,2.32,184.7,12.58,12215,25.57,1690.9,10.75
1950.02,17.21,1.16,2.35,23.5,1950.12,2.34,188.31,12.69,12523.75,25.75,1712.52,10.91
1950.03,17.35,1.17,2.37,23.6,1950.21,2.36,189.04,12.75,12642.78,25.82,1727,10.91
1950.04,17.84,1.18,2.43,23.6,1950.29,2.38,194.38,12.86,13071.5,26.44,1778.04,11.18
1950.05,18.44,1.19,2.48,23.7,1950.37,2.4,200.07,12.91,13526.46,26.94,1821.62,11.46
1950.06,18.74,1.2,2.54,23.8,1950.46,2.42,202.47,12.96,13761.81,27.44,1865.26,11.55
1950.07,17.38,1.24,2.6,24.1,1950.54,2.45,185.44,13.27,12679.35,27.74,1896.8,10.54
1950.08,18.43,1.29,2.66,24.3,1950.62,2.47,195.02,13.62,13412.29,28.15,1935.79,11.04
1950.09,19.08,1.33,2.72,24.4,1950.71,2.49,201.07,14.02,13908.74,28.66,1982.8,11.34
1950.1,19.87,1.38,2.76,24.6,1950.79,2.51,207.7,14.39,14449.81,28.85,2007.12,11.66
1950.11,19.83,1.42,2.8,24.7,1950.87,2.53,206.44,14.82,14448.25,29.15,2040.1,11.54
1950.12,19.75,1.47,2.84,25,1950.96,2.55,203.14,15.12,14305.46,29.21,2057.09,11.31
1951.01,21.21,1.49,2.84,25.4,1951.04,2.57,214.72,15.05,15209.37,28.72,2034.13,11.9
1951.02,22,1.5,2.83,25.7,1951.12,2.58,220.12,15.04,15680.5,28.35,2019.46,12.14
1951.03,21.63,1.52,2.83,25.8,1951.21,2.59,215.58,15.15,15446.95,28.21,2021.03,11.84
1951.04,21.92,1.53,2.79,25.8,1951.29,2.6,218.47,15.28,15745.31,27.84,2006.47,11.95
1951.05,21.93,1.55,2.76,25.9,1951.37,2.61,217.72,15.36,15783.9,27.37,1984.09,11.86
1951.06,21.55,1.56,2.72,25.9,1951.46,2.62,213.95,15.49,15603.96,27,1969.5,11.62
1951.07,21.93,1.55,2.65,25.9,1951.54,2.63,217.72,15.36,15972.44,26.31,1930.09,11.78
1951.08,22.89,1.53,2.58,25.9,1951.62,2.63,227.26,15.22,16764.71,25.61,1889.6,12.26
1951.09,23.48,1.52,2.51,26.1,1951.71,2.64,231.33,14.98,17157.11,24.73,1834.09,12.44
1951.1,23.36,1.48,2.49,26.2,1951.79,2.65,229.27,14.56,17094.25,24.41,1819.68,12.31
1951.11,22.71,1.45,2.46,26.4,1951.87,2.66,221.2,14.09,16580.25,23.99,1798.44,11.85
1951.12,23.41,1.41,2.44,26.5,1951.96,2.67,227.16,13.68,17112.28,23.68,1783.59,12.15
1952.01,24.19,1.41,2.43,26.5,1952.04,2.68,234.72,13.71,17768.54,23.55,1782.49,12.53
1952.02,23.75,1.42,2.41,26.3,1952.12,2.69,232.21,13.85,17665.38,23.6,1795.05,12.36
1952.03,23.81,1.42,2.4,26.3,1952.21,2.71,232.79,13.88,17798.02,23.47,1794,12.36
1952.04,23.74,1.43,2.38,26.4,1952.29,2.72,231.23,13.93,17767.22,23.18,1781.21,12.24
1952.05,23.73,1.44,2.36,26.4,1952.37,2.73,231.13,14.03,17849.54,22.99,1775.18,12.2
1952.06,24.38,1.45,2.34,26.5,1952.46,2.74,236.57,14.07,18359.82,22.71,1762.18,12.45
1952.07,25.08,1.45,2.35,26.7,1952.54,2.76,241.54,13.96,18835.8,22.6,1762.42,12.67
1952.08,25.18,1.45,2.35,26.7,1952.62,2.77,242.5,13.96,19001.65,22.66,1775.9,12.68
1952.09,24.78,1.45,2.36,26.7,1952.71,2.78,238.65,13.96,18790.99,22.73,1789.62,12.43
1952.1,24.26,1.44,2.37,26.7,1952.79,2.79,233.64,13.84,18487.45,22.86,1808.61,12.13
1952.11,25.03,1.42,2.39,26.7,1952.87,2.81,241.06,13.71,19164.62,22.99,1827.39,12.47
1952.12,26.04,1.41,2.4,26.7,1952.96,2.82,250.78,13.58,20027.91,23.11,1845.89,12.93
1953.01,26.18,1.41,2.41,26.6,1953.04,2.83,253.08,13.63,20302,23.3,1868.9,13.01
1953.02,25.86,1.41,2.42,26.5,1953.12,2.8,250.93,13.68,20220.98,23.48,1892.3,12.86
1953.03,25.99,1.41,2.43,26.6,1953.21,2.77,251.24,13.63,20337.76,23.49,1901.53,12.83
1953.04,24.71,1.41,2.46,26.6,1953.29,2.83,238.87,13.66,19428.3,23.75,1931.56,12.16
1953.05,24.84,1.42,2.48,26.7,1953.37,3.05,239.23,13.64,19549.84,23.92,1954.46,12.14
1953.06,23.95,1.42,2.51,26.8,1953.46,3.11,229.79,13.62,18871.83,24.08,1977.8,11.62
1953.07,24.29,1.42,2.52,26.8,1953.54,2.93,233.06,13.62,19232.98,24.21,1997.99,11.75
1953.08,24.39,1.42,2.54,26.9,1953.62,2.95,233.15,13.57,19333.72,24.25,2010.79,11.72
1953.09,23.27,1.42,2.55,26.9,1953.71,2.87,222.44,13.57,18539.71,24.38,2031.64,11.14
1953.1,23.97,1.43,2.54,27,1953.79,2.66,228.28,13.62,19121.27,24.16,2023.54,11.39
1953.11,24.5,1.44,2.52,26.9,1953.87,2.68,234.2,13.77,19712.8,24.12,2030.28,11.64
1953.12,24.83,1.45,2.51,26.9,1953.96,2.59,237.35,13.86,20075.54,23.99,2029.38,11.75
1954.01,25.46,1.46,2.52,26.9,1954.04,2.48,243.37,13.92,20683.06,24.12,2049.89,12
1954.02,26.02,1.46,2.54,26.9,1954.12,2.47,248.73,13.99,21237.05,24.25,2070.38,12.22
1954.03,26.57,1.47,2.55,26.9,1954.21,2.37,253.98,14.05,21785.93,24.38,2090.86,12.42
1954.04,27.63,1.46,2.57,26.8,1954.29,2.29,265.1,14.04,22839.97,24.69,2127.21,12.91
1954.05,28.73,1.46,2.6,26.9,1954.37,2.37,274.63,13.92,23760.95,24.82,2147.56,13.31
1954.06,28.96,1.45,2.62,26.9,1954.46,2.38,276.83,13.86,24051.11,25.04,2175.89,13.36
1954.07,30.13,1.46,2.62,26.9,1954.54,2.3,288.01,13.92,25123.6,25.08,2187.44,13.83
1954.08,30.73,1.46,2.63,26.9,1954.62,2.36,293.75,13.99,25725.58,25.11,2198.91,14.04
1954.09,31.45,1.47,2.63,26.8,1954.71,2.38,301.75,14.1,26529.5,25.23,2218.52,14.36
1954.1,32.18,1.49,2.68,26.8,1954.79,2.43,308.76,14.33,27250.27,25.68,2266.62,14.62
1954.11,33.44,1.52,2.72,26.8,1954.87,2.48,320.85,14.55,28424.27,26.13,2314.85,15.12
1954.12,34.97,1.54,2.77,26.7,1954.96,2.51,336.78,14.83,29945.61,26.68,2372.01,15.79
1955.01,35.6,1.55,2.83,26.7,1955.04,2.61,342.85,14.9,30595.46,27.29,2435.03,15.99
1955.02,36.79,1.55,2.9,26.7,1955.12,2.65,354.31,14.96,31729.42,27.9,2498.22,16.44
1955.03,36.5,1.56,2.96,26.7,1955.21,2.68,351.52,15.02,31591.43,28.51,2561.94,16.22
1955.04,37.76,1.56,3.05,26.7,1955.29,2.75,363.65,15.06,32794.74,29.34,2646.05,16.69
1955.05,37.6,1.57,3.13,26.7,1955.37,2.76,362.11,15.09,32769.17,30.18,2730.76,16.52
1955.06,39.78,1.57,3.22,26.7,1955.46,2.78,383.11,15.12,34783.11,31.01,2815.53,17.37
1955.07,42.69,1.59,3.29,26.8,1955.54,2.9,409.6,15.22,37303.47,31.6,2877.78,18.45
1955.08,42.43,1.6,3.37,26.8,1955.62,2.97,407.1,15.38,37193.03,32.3,2951.13,18.22
1955.09,44.34,1.62,3.44,26.9,1955.71,2.97,423.85,15.49,38840.7,32.88,3013.35,18.84
1955.1,42.11,1.63,3.5,26.9,1955.79,2.88,402.53,15.55,37006.02,33.46,3075.78,17.77
1955.11,44.95,1.63,3.56,26.9,1955.87,2.89,429.68,15.61,39621.4,34.03,3137.98,18.84
1955.12,45.37,1.64,3.62,26.8,1955.96,2.96,435.31,15.74,40261.75,34.73,3212.42,18.94
1956.01,44.15,1.67,3.64,26.8,1956.04,2.9,423.61,16.02,39302.61,34.96,3243.32,18.29
1956.02,44.43,1.7,3.67,26.8,1956.12,2.84,426.29,16.31,39677.98,35.18,3274.5,18.27
1956.03,47.49,1.73,3.69,26.8,1956.21,2.96,455.65,16.6,42539.45,35.4,3305.34,19.37
1956.04,48.05,1.75,3.66,26.9,1956.29,3.18,459.31,16.76,43011.46,34.99,3276.21,19.37
